location,city,country,pollutant,value,timestamp,unit,source_name,latitude,longitude,averaged_over_in_hours,location_geom
Spotswood,Spotswood,AU,pm25,1.0,2022-05-15 13:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-37.82743,144.8801,POINT(-37.82743 1)
Alphington,Melbourne,AU,pm25,17.23,2022-05-10 21:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-37.7784081,145.0306,POINT(-37.7784081 1)
Deloraine,Tasmania Region,AU,pm25,28.0,2022-05-10 10:44:07.000000 UTC,µg/m³,Australia - Tasmania,0.25,-41.523,146.658,POINT(-41.523 0.25)
Perth,Tasmania Region,AU,pm25,4.0,2022-05-06 13:54:07.000000 UTC,µg/m³,Australia - Tasmania,0.25,-41.578,147.172,POINT(-41.578 0.25)
Bringelly,Sydney South-west,AU,pm25,0.6,2022-05-03 16:00:00.000000 UTC,µg/m³,Australia - New South Wales,24.0,-33.9194444,150.7611111,POINT(-33.9194444 24)
Footscray,Melbourne,AU,pm25,3.52,2022-05-06 17:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-37.8037071,144.869339,POINT(-37.8037071 1)
Beresfield,Lower Hunter,AU,pm25,11.1,2022-05-02 13:00:00.000000 UTC,µg/m³,Australia - New South Wales,24.0,-32.7983333,151.66,POINT(-32.7983333 24)
Goulburn,Southern Tablelands,AU,pm25,2.8,2022-05-15 23:00:00.000000 UTC,µg/m³,Australia - New South Wales,24.0,-34.734444,149.724167,POINT(-34.734444 24)
Brighton,Melbourne,AU,pm25,0.0,2022-05-14 07:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-37.9135475,144.998,POINT(-37.9135475 1)
Geelong South,Geelong,AU,pm25,0.0,2022-03-31 04:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-38.17356,144.3703,POINT(-38.17356 1)
Newcastle,Lower Hunter,AU,pm25,2.4,2022-05-12 23:00:00.000000 UTC,µg/m³,Australia - New South Wales,24.0,-32.9325,151.7583333,POINT(-32.9325 24)
Parramatta North,Sydney North-west,AU,pm25,4.6,2022-05-11 05:00:00.000000 UTC,µg/m³,Australia - New South Wales,24.0,-33.799444,150.997778,POINT(-33.799444 24)
Cygnet,Tasmania Region,AU,pm25,2.0,2022-05-05 00:00:13.000000 UTC,µg/m³,Australia - Tasmania,0.25,-43.159,147.072,POINT(-43.159 0.25)
Swan Hill,Swan Hill,AU,pm25,10.18,2022-04-08 04:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-35.34331,143.5341,POINT(-35.34331 1)
Rouse Hill,Sydney North-west,AU,pm25,4.0,2022-05-12 10:00:00.000000 UTC,µg/m³,Australia - New South Wales,24.0,-33.682778,150.903611,POINT(-33.682778 24)
Blackwater,Central Queensland,AU,pm25,3.8,2022-05-03 08:00:00.000000 UTC,µg/m³,Australia - Queensland,1.0,-23.5627,148.8807,POINT(-23.5627 1)
Altona North,Altona North,AU,pm25,1.0,2022-05-07 23:00:00.000000 UTC,µg/m³,Australia - Victoria,1.0,-37.8441238,144.861618,POINT(-37.8441238 1)
Hadspen,Tasmania Region,AU,pm25,34.0,2022-05-23 07:54:07.000000 UTC,µg/m³,Australia - Tasmania,0.25,-41.503,147.067,POINT(-41.503 0.25)
Mutdapilly,South East Queensland,AU,pm25,4.1,2022-05-10 21:00:00.000000 UTC,µg/m³,Australia - Queensland,1.0,-27.7528,152.6509,POINT(-27.7528 1)
BG0050A,София (столица),BG,pm25,1.89,2022-04-28 15:00:00.000000 UTC,µg/m³,EEA Bulgaria,1.0,42.680558,23.296786,POINT(42.680558 1)
S.Bernardo-Centro,São Bernardo do Campo,BR,pm25,21.0,2022-04-27 16:00:00.000000 UTC,µg/m³,Sao Paulo CETESB,1.0,-23.69867109,-46.54623219,POINT(-23.69867109 1)
Congonhas,São Paulo,BR,pm25,18.0,2022-05-09 14:00:00.000000 UTC,µg/m³,Sao Paulo CETESB,1.0,-23.61632008,-46.66346553,POINT(-23.61632008 1)
Rio Claro-Jd.Guanabara,Rio Claro-Jd.Guanabara,BR,pm25,11.0,2022-05-12 04:00:00.000000 UTC,µg/m³,Sao Paulo CETESB,1.0,-22.4390437888794,-47.5814733108556,POINT(-22.4390437888794 1)
Québec - Collège St-,QUEBEC,CA,pm25,3.2,2022-05-02 22:00:00.000000 UTC,µg/m³,AirNow,1.0,46.7969,-71.2461,POINT(46.7969 1)
Burnaby South,BRITISH COLUMBIA,CA,pm25,4.1,2022-04-30 16:00:00.000000 UTC,µg/m³,AirNow,1.0,49.21528,-122.98556,POINT(49.21528 1)
Brantford,ONTARIO,CA,pm25,4.0,2022-05-08 16:00:00.000000 UTC,µg/m³,AirNow,1.0,43.1403,-80.2961,POINT(43.1403 1)
Calgary Northwest,ALBERTA,CA,pm25,0.0,2022-05-11 19:00:00.000000 UTC,µg/m³,AirNow,1.0,51.0814,-114.1403,POINT(51.0814 1)
Hinton,ALBERTA,CA,pm25,2.0,2022-05-13 18:00:00.000000 UTC,µg/m³,AirNow,1.0,53.2536,-117.3153,POINT(53.2536 1)
Kamloops Federal Bui,BRITISH COLUMBIA,CA,pm25,3.7,2022-05-06 01:00:00.000000 UTC,µg/m³,AirNow,1.0,50.67477,-120.334016,POINT(50.67477 1)
Flin Flon,MANITOBA,CA,pm25,4.3,2022-05-11 06:00:00.000000 UTC,µg/m³,AirNow,1.0,54.765,-101.8753,POINT(54.765 1)
CHARLOTTETOWN,PRINCE EDWARD ISLAND,CA,pm25,1.9,2022-05-04 01:00:00.000000 UTC,µg/m³,AirNow,1.0,46.2406,-63.1306,POINT(46.2406 1)
Medicine Hat - Cresc,ALBERTA,CA,pm25,2.6,2022-05-24 01:00:00.000000 UTC,µg/m³,AirNow,1.0,50.0492,-110.6814,POINT(50.0492 1)
Tomahawk,ALBERTA,CA,pm25,6.2,2022-05-02 23:00:00.000000 UTC,µg/m³,AirNow,1.0,53.37,-115.1906,POINT(53.37 1)
Smithers Muheim Memo,N/A,CA,pm25,1.7,2022-05-12 20:00:00.000000 UTC,µg/m³,AirNow,1.0,54.778486,-127.168542,POINT(54.778486 1)
Barrie,ONTARIO,CA,pm25,22.0,2022-05-12 07:00:00.000000 UTC,µg/m³,AirNow,1.0,44.382361,-79.702306,POINT(44.382361 1)
Peterborough,ONTARIO,CA,pm25,4.0,2022-05-05 05:00:00.000000 UTC,µg/m³,AirNow,1.0,44.3,-78.35,POINT(44.3 1)
Surrey East,BRITISH COLUMBIA,CA,pm25,3.8,2022-04-18 03:00:00.000000 UTC,µg/m³,AirNow,1.0,49.13278,-122.69417,POINT(49.13278 1)
Langdale Elementary,BRITISH COLUMBIA,CA,pm25,4.1,2022-05-21 14:00:00.000000 UTC,µg/m³,AirNow,1.0,49.438848,-123.479185,POINT(49.438848 1)
Kelowna KLO Road,N/A,CA,pm25,1.8,2022-05-18 07:00:00.000000 UTC,µg/m³,AirNow,1.0,49.862119,-119.467461,POINT(49.862119 1)
PRINCE ALBERT,SASKATCHEWAN,CA,pm25,4.0,2022-05-20 01:00:00.000000 UTC,µg/m³,AirNow,1.0,53.201694,-105.75203,POINT(53.201694 1)
Grand Falls Windsor,NEWFOUNDLAND,CA,pm25,3.8,2022-05-18 19:30:00.000000 UTC,µg/m³,AirNow,1.0,48.92696,-55.6597,POINT(48.92696 1)
FORT ST JOHN LEARNIN,BRITISH COLUMBIA,CA,pm25,0.0,2022-05-09 01:00:00.000000 UTC,µg/m³,AirNow,1.0,56.244722,-120.856111,POINT(56.244722 1)
Gibbons,N/A,CA,pm25,2.4,2022-05-05 17:00:00.000000 UTC,µg/m³,AirNow,1.0,53.827241,-113.327174,POINT(53.827241 1)
Medicine Hat - Cresc,ALBERTA,CA,pm25,1.1,2022-05-06 13:00:00.000000 UTC,µg/m³,AirNow,1.0,50.0492,-110.6814,POINT(50.0492 1)
AJ Ottewell Communit,N/A,CA,pm25,6.7,2022-05-22 10:00:00.000000 UTC,µg/m³,AirNow,1.0,53.53209,-113.32098,POINT(53.53209 1)
SQUAMISH ELEMENTARY,BRITISH COLUMBIA,CA,pm25,3.0,2022-04-30 22:00:00.000000 UTC,µg/m³,AirNow,1.0,49.70516,-123.15133,POINT(49.70516 1)
Mount Pearl,NEWFOUNDLAND,CA,pm25,1.8,2022-05-12 15:30:00.000000 UTC,µg/m³,AirNow,1.0,47.50513,-52.7948,POINT(47.50513 1)
Québec - Charlesbour,N/A,CA,pm25,8.7,2022-05-15 19:00:00.000000 UTC,µg/m³,AirNow,1.0,46.8615,-71.2572,POINT(46.8615 1)
Saint-Faustin-Lac-Ca,QUEBEC,CA,pm25,4.0,2022-05-19 05:00:00.000000 UTC,µg/m³,AirNow,1.0,46.035,-74.4819,POINT(46.035 1)
Lévis - Parc Georges,QUEBEC,CA,pm25,2.3,2022-05-06 21:00:00.000000 UTC,µg/m³,AirNow,1.0,46.80238,-71.16834,POINT(46.80238 1)
Tingwick,QUEBEC,CA,pm25,6.1,2022-04-27 03:00:00.000000 UTC,µg/m³,AirNow,1.0,45.9075,-71.9492,POINT(45.9075 1)
Cranbrook Muriel Bax,N/A,CA,pm25,2.6,2022-05-20 01:00:00.000000 UTC,µg/m³,AirNow,1.0,49.507103,-115.753682,POINT(49.507103 1)
PORT HAWKESBURY,NOVA SCOTIA,CA,pm25,4.4,2022-05-11 02:00:00.000000 UTC,µg/m³,AirNow,1.0,45.614028,-61.362122,POINT(45.614028 1)
Saint-Faustin-Lac-Ca,QUEBEC,CA,pm25,4.4,2022-05-14 09:00:00.000000 UTC,µg/m³,AirNow,1.0,46.035,-74.4819,POINT(46.035 1)
Tsawwassen,BRITISH COLUMBIA,CA,pm25,1.7,2022-05-11 14:00:00.000000 UTC,µg/m³,AirNow,1.0,49.009869,-123.082017,POINT(49.009869 1)
Rés. Faun. Ashuapmus,QUEBEC,CA,pm25,4.1,2022-05-03 07:00:00.000000 UTC,µg/m³,AirNow,1.0,48.8183,-72.7428,POINT(48.8183 1)
La Patrie - Ditton,QUEBEC,CA,pm25,4.6,2022-05-09 18:00:00.000000 UTC,µg/m³,AirNow,1.0,45.3733,-71.2514,POINT(45.3733 1)
Abbotsford,BRITISH COLUMBIA,CA,pm25,6.8,2022-05-10 13:00:00.000000 UTC,µg/m³,AirNow,1.0,49.04278,-122.30972,POINT(49.04278 1)
Horseshoe Bay,N/A,CA,pm25,1.9,2022-05-10 15:00:00.000000 UTC,µg/m³,AirNow,1.0,49.368,-123.277,POINT(49.368 1)
Hinton,ALBERTA,CA,pm25,5.3,2022-05-16 09:00:00.000000 UTC,µg/m³,AirNow,1.0,53.2536,-117.3153,POINT(53.2536 1)
York-Roberval,N/A,CA,pm25,3.2,2022-04-28 14:00:00.000000 UTC,µg/m³,AirNow,1.0,45.512189,-73.566872,POINT(45.512189 1)
Powers,ALBERTA,CA,pm25,6.4,2022-04-26 19:00:00.000000 UTC,µg/m³,AirNow,1.0,53.6331,-114.4197,POINT(53.6331 1)
North Bay,ONTARIO,CA,pm25,2.0,2022-05-07 22:00:00.000000 UTC,µg/m³,AirNow,1.0,46.3175,-79.4453,POINT(46.3175 1)
Powell River James T,BRITISH COLUMBIA,CA,pm25,3.2,2022-05-04 20:00:00.000000 UTC,µg/m³,AirNow,1.0,49.889299,-124.5624,POINT(49.889299 1)
Kitimat Riverlodge,BRITISH COLUMBIA,CA,pm25,3.0,2022-04-27 16:00:00.000000 UTC,µg/m³,AirNow,1.0,54.05389,-128.671436,POINT(54.05389 1)
Bruderheim,ALBERTA,CA,pm25,1.8,2022-05-06 21:00:00.000000 UTC,µg/m³,AirNow,1.0,53.800117,-112.927795,POINT(53.800117 1)
Caserne 17,N/A,CA,pm25,56.9,2022-05-11 09:00:00.000000 UTC,µg/m³,AirNow,1.0,45.593325,-73.637328,POINT(45.593325 1)
Laval - Chomedey,QUEBEC,CA,pm25,6.9,2022-05-09 22:00:00.000000 UTC,µg/m³,AirNow,1.0,45.5472,-73.7472,POINT(45.5472 1)
Longueuil,QUEBEC,CA,pm25,4.5,2022-05-08 15:00:00.000000 UTC,µg/m³,AirNow,1.0,45.5231,-73.4939,POINT(45.5231 1)
JUNJI,Hualpén,CL,pm25,29.0,2022-05-07 18:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-36.780632,-73.115657,POINT(-36.780632 1)
Huasco Sivica,Huasco,CL,pm25,15.0,2022-05-09 03:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-28.469998068842,-71.219652562817,POINT(-28.469998068842 1)
Hospital el Cobre,Calama,CL,pm25,17.0,2022-05-04 05:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-22.450496,-68.908442,POINT(-22.450496 1)
Cuerpo de Bomberos ,Quillota,CL,pm25,66.0,2022-05-06 22:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-32.885091,-71.246854,POINT(-32.885091 1)
Colegio Pedro Vergara Keller,Calama,CL,pm25,18.0,2022-04-29 17:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-22.44283906304,-68.932546346863,POINT(-22.44283906304 1)
Kingston College,Concepción,CL,pm25,28.0,2022-05-08 14:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-36.784653741124,-73.052063025795,POINT(-36.784653741124 1)
"Escuadron, ENEL",Coronel,CL,pm25,28.0,2022-05-09 05:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-36.954315879984,-73.150448799133,POINT(-36.954315879984 1)
Huasco Sivica,Huasco,CL,pm25,15.0,2022-04-10 02:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-28.469998068842,-71.219652562817,POINT(-28.469998068842 1)
Cerro Merquín,Coronel,CL,pm25,31.0,2022-05-13 06:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-37.021182877699,-73.149555550926,POINT(-37.021182877699 1)
Rancagua I,Rancagua,CL,pm25,67.0,2022-05-14 18:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-34.162314609087,-70.713919225517,POINT(-34.162314609087 1)
Puchuncaví,Puchuncaví,CL,pm25,28.0,2022-05-06 07:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-32.718839486418,-71.407960598881,POINT(-32.718839486418 1)
Cuerpo de Bomberos ,Quillota,CL,pm25,31.0,2022-04-28 18:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-32.885091,-71.246854,POINT(-32.885091 1)
Puerto Varas,Puerto Varas,CL,pm25,94.0,2022-04-29 01:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-41.328935085299,-72.968208759506,POINT(-41.328935085299 1)
La Serena,Coquimbo,CL,pm25,32.0,2022-05-01 23:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-29.933006518748,-71.261966365967,POINT(-29.933006518748 1)
21 de Mayo,Huasco,CL,pm25,18.0,2022-05-12 09:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-28.467795302879,-71.22729152441,POINT(-28.467795302879 1)
La Serena,Coquimbo,CL,pm25,24.0,2022-05-06 17:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-29.933006518748,-71.261966365967,POINT(-29.933006518748 1)
Liceo Polivalente,Tomé,CL,pm25,39.0,2022-05-17 15:00:00.000000 UTC,µg/m³,Chile - SINCA,1.0,-36.601713211434,-72.958522830688,POINT(-36.601713211434 1)
CZ0SMBO,Středočeský,CZ,pm25,10.0,2022-05-07 18:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,50.4286460876465,14.9138593673706,POINT(50.4286460876465 1)
CZ0BZNO,Jihomoravský,CZ,pm25,15.0,2022-05-18 19:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,48.8429565429688,16.0601272583008,POINT(48.8429565429688 1)
CZ0TOPR,Moravskoslezský,CZ,pm25,17.0,2022-05-08 23:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,49.856258392334,18.2697410583496,POINT(49.856258392334 1)
CZ0PPLE,Plzeňský,CZ,pm25,16.0,2022-05-03 01:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,49.7473297119141,13.3810386657715,POINT(49.7473297119141 1)
CZ0UTPM,Ústecký,CZ,pm25,5.0,2022-04-03 02:00:00.000000 UTC,µg/m³,EEA Czech Republic,1.0,50.6452789306641,13.8512496948242,POINT(50.6452789306641 1)
DEBY031,Bayern,DE,pm25,8.55,2022-05-19 05:00:00.000000 UTC,µg/m³,EEA Germany,1.0,47.72514,10.306561,POINT(47.72514 1)
DEBY009,Bayern,DE,pm25,15.16,2022-04-14 02:00:00.000000 UTC,µg/m³,EEA Germany,1.0,49.89833,10.887686,POINT(49.89833 1)
DEBE061,Berlin,DE,pm25,15.84,2022-05-12 01:00:00.000000 UTC,µg/m³,EEA Germany,1.0,52.463611,13.31825,POINT(52.463611 1)
DEBY035,Bayern,DE,pm25,16.4,2022-03-30 02:00:00.000000 UTC,µg/m³,EEA Germany,1.0,47.557473,9.688869,POINT(47.557473 1)
DEHB005,Bremen,DE,pm25,6.67,2022-04-20 01:00:00.000000 UTC,µg/m³,EEA Germany,1.0,53.562455,8.569405,POINT(53.562455 1)
ES1912A,Valencia/València,ES,pm25,1.0,2022-04-03 00:00:00.000000 UTC,µg/m³,EEA Spain,1.0,39.4574999994729,-0.34277777,POINT(39.4574999994729 1)
FI00586,Ostrobothnia,FI,pm25,11.5119973,2022-05-26 11:00:00.000000 UTC,µg/m³,EEA Finland,1.0,63.1012099995673,21.60407,POINT(63.1012099995673 1)
FI00889,Paijanne Tavastia,FI,pm25,3.1500395,2022-05-21 07:00:00.000000 UTC,µg/m³,EEA Finland,1.0,60.9912899995451,25.66579,POINT(60.9912899995451 1)
FI00586,Ostrobothnia,FI,pm25,0.6889064,2022-05-04 17:00:00.000000 UTC,µg/m³,EEA Finland,1.0,63.1012099995673,21.60407,POINT(63.1012099995673 1)
FI00889,Paijanne Tavastia,FI,pm25,3.4078918,2022-05-18 23:00:00.000000 UTC,µg/m³,EEA Finland,1.0,60.9912899995451,25.66579,POINT(60.9912899995451 1)
FI00893,Kymenlaakso,FI,pm25,0.7463354,2022-05-04 10:00:00.000000 UTC,µg/m³,EEA Finland,1.0,60.5300199995406,27.6754,POINT(60.5300199995406 1)
FR32001,Saône-et-Loire,FR,pm25,9.5,2022-04-29 17:00:00.000000 UTC,µg/m³,EEA France,1.0,46.7824722190452,4.84726435734473,POINT(46.7824722190452 1)
FR29424,Loire,FR,pm25,2.5,2022-05-25 11:00:00.000000 UTC,µg/m³,EEA France,1.0,45.4200881308329,4.39542075258545,POINT(45.4200881308329 1)
FR29424,Loire,FR,pm25,13.3,2022-05-10 08:00:00.000000 UTC,µg/m³,EEA France,1.0,45.4200881308329,4.39542075258545,POINT(45.4200881308329 1)
FR34032,Cher,FR,pm25,4.0,2022-05-05 16:00:00.000000 UTC,µg/m³,EEA France,1.0,47.0828022774875,2.40532900475843,POINT(47.0828022774875 1)
FR09103,Charente,FR,pm25,7.3,2022-05-16 10:00:00.000000 UTC,µg/m³,EEA France,1.0,45.6474392468374,0.167166592906518,POINT(45.6474392468374 1)
FR34061,Loir-et-Cher,FR,pm25,6.5,2022-04-18 20:00:00.000000 UTC,µg/m³,EEA France,1.0,47.5945165359368,1.30173969506476,POINT(47.5945165359368 1)
FR02013,Bouches-du-Rhône,FR,pm25,8.3,2022-04-26 13:00:00.000000 UTC,µg/m³,EEA France,1.0,43.4588738424815,4.93416737793045,POINT(43.4588738424815 1)
FR12030,Haute-Garonne,FR,pm25,8.9,2022-05-10 10:00:00.000000 UTC,µg/m³,EEA France,1.0,43.587192917729,1.44388910562383,POINT(43.587192917729 1)
FR34046,Eure-et-Loir,FR,pm25,5.4,2022-05-23 02:00:00.000000 UTC,µg/m³,EEA France,1.0,48.7314125600919,1.36388514642015,POINT(48.7314125600919 1)
FR18089,Oise,FR,pm25,4.6,2022-05-18 14:00:00.000000 UTC,µg/m³,EEA France,1.0,49.435953836447,2.0842890885198,POINT(49.435953836447 1)
FR09404,Vienne,FR,pm25,5.4,2022-05-07 12:00:00.000000 UTC,µg/m³,EEA France,1.0,46.5839094193576,0.34555583865754,POINT(46.5839094193576 1)
FR33305,Ain,FR,pm25,5.1,2022-05-14 14:00:00.000000 UTC,µg/m³,EEA France,1.0,46.2116413286108,5.22638933985453,POINT(46.2116413286108 1)
FR12054,Haute-Garonne,FR,pm25,7.6,2022-05-23 04:00:00.000000 UTC,µg/m³,EEA France,1.0,43.6430597871857,1.46764954488879,POINT(43.6430597871857 1)
FR30026,Meurthe-et-Moselle,FR,pm25,11.4,2022-05-07 10:00:00.000000 UTC,µg/m³,EEA France,1.0,48.5848471999281,6.48389599032925,POINT(48.5848471999281 1)
FR04058,Seine-Saint-Denis,FR,pm25,12.1,2022-05-03 13:00:00.000000 UTC,µg/m³,EEA France,1.0,48.9252654190423,2.35666726581768,POINT(48.9252654190423 1)
Cardiff Centre,Cardiff,GB,pm25,8.0,2022-05-14 03:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.48178,-3.17625,POINT(51.48178 24)
Narberth,Narberth,GB,pm25,6.0,2022-05-21 02:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.781784,-4.691462,POINT(51.781784 24)
Sunderland Silksworth,Sunderland,GB,pm25,10.0,2022-05-08 04:00:00.000000 UTC,µg/m³,DEFRA,24.0,54.88361,-1.406878,POINT(54.88361 24)
City of London - The Aldgate School,City of London,GB,pm25,15.0,2022-04-24 04:00:00.000000 UTC,µg/m³,London Air Quality Network,1.0,51.513847178423,-0.077765681752,POINT(51.513847178423 1)
Bristol St Paul's,Bristol,GB,pm25,5.0,2022-05-19 05:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.462839,-2.584482,POINT(51.462839 24)
Chilbolton Observatory,Stockbridge,GB,pm25,7.0,2022-05-09 02:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.149617,-1.438228,POINT(51.149617 24)
Lewisham - Deptford,Lewisham,GB,pm25,5.0,2022-05-05 16:00:00.000000 UTC,µg/m³,London Air Quality Network,1.0,51.4795312838203,-0.0252606031340197,POINT(51.4795312838203 1)
Bromley - Harwood Avenue,Bromley,GB,pm25,12.0,2022-04-29 10:00:00.000000 UTC,µg/m³,London Air Quality Network,1.0,51.405546,0.018882,POINT(51.405546 1)
Chesterfield Loundsley Green,Chesterfield,GB,pm25,4.0,2022-05-18 11:00:00.000000 UTC,µg/m³,DEFRA,24.0,53.244131,-1.454946,POINT(53.244131 24)
Stanford-le-Hope Roadside,Stanford-le-Hope,GB,pm25,12.0,2022-05-17 14:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.518167,0.439548,POINT(51.518167 24)
Inverness,Inverness,GB,pm25,6.0,2022-05-14 04:00:00.000000 UTC,µg/m³,DEFRA,24.0,57.481308,-4.241451,POINT(57.481308 24)
Sunderland Silksworth,Sunderland,GB,pm25,7.0,2022-05-10 07:00:00.000000 UTC,µg/m³,DEFRA,24.0,54.88361,-1.406878,POINT(54.88361 24)
Stockton-on-Tees Eaglescliffe,Stockton-on-Tees,GB,pm25,5.0,2022-05-18 20:00:00.000000 UTC,µg/m³,DEFRA,24.0,54.516667,-1.358547,POINT(54.516667 24)
Swansea Roadside,Swansea,GB,pm25,8.0,2022-05-06 06:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.632696,-3.947374,POINT(51.632696 24)
Bromley - Harwood Avenue,Bromley,GB,pm25,15.0,2022-05-04 06:00:00.000000 UTC,µg/m³,London Air Quality Network,1.0,51.405546,0.018882,POINT(51.405546 1)
Chesterfield Roadside,Chesterfield,GB,pm25,2.0,2022-05-24 14:00:00.000000 UTC,µg/m³,DEFRA,24.0,53.231722,-1.456944,POINT(53.231722 24)
Middlesbrough,Middlesbrough,GB,pm25,8.0,2022-05-09 12:00:00.000000 UTC,µg/m³,DEFRA,24.0,54.569297,-1.220874,POINT(54.569297 24)
Norwich Lakenfields,Norwich,GB,pm25,7.0,2022-05-09 15:00:00.000000 UTC,µg/m³,DEFRA,24.0,52.614193,1.301976,POINT(52.614193 24)
Chesterfield Loundsley Green,Chesterfield,GB,pm25,10.0,2022-04-29 18:00:00.000000 UTC,µg/m³,DEFRA,24.0,53.244131,-1.454946,POINT(53.244131 24)
Oxford St Ebbes,Oxford,GB,pm25,2.0,2022-05-24 20:00:00.000000 UTC,µg/m³,DEFRA,24.0,51.744806,-1.260278,POINT(51.744806 24)
Yuen Long,New Territories,HK,pm25,5.8,2022-05-11 23:00:00.000000 UTC,µg/m³,Hong Kong,1.0,22.4452777777778,114.022777777778,POINT(22.4452777777778 1)
Southern,Hong Kong,HK,pm25,11.5,2022-05-07 01:00:00.000000 UTC,µg/m³,Hong Kong,1.0,22.24743,114.16015,POINT(22.24743 1)
"Sector-53, Chandigarh - CPCC",Chandigarh,IN,pm25,56.0,2022-04-16 03:45:00.000000 UTC,µg/m³,caaqm,0.25,30.719859,76.738637,POINT(30.719859 0.25)
"Sector 30, Faridabad - HSPCB",Faridabad,IN,pm25,54.91,2022-04-30 16:45:00.000000 UTC,µg/m³,caaqm,0.25,28.4417,77.3217,POINT(28.4417 0.25)
"Mundka, Delhi - DPCC",Delhi,IN,pm25,61.0,2022-05-09 17:45:00.000000 UTC,µg/m³,caaqm,0.25,28.684678,77.076574,POINT(28.684678 0.25)
"Kharahiya Basti, Araria - BSPCB",Araria,IN,pm25,132.0,2022-05-05 23:45:00.000000 UTC,µg/m³,caaqm,0.25,26.146529,87.454184,POINT(26.146529 0.25)
"Gurdeo Nagar, Aurangabad - BSPCB",Aurangabad,IN,pm25,88.0,2022-04-10 09:30:00.000000 UTC,µg/m³,caaqm,0.25,24.75746,84.366208,POINT(24.75746 0.25)
"Ashwini Nagar, Haveri - KSPCB",Haveri,IN,pm25,22.67,2022-04-18 21:45:00.000000 UTC,µg/m³,caaqm,0.25,14.7918,75.3896,POINT(14.7918 0.25)
"MD University, Rohtak - HSPCB",Rohtak,IN,pm25,103.23,2022-04-28 04:45:00.000000 UTC,µg/m³,caaqm,0.25,28.52123,76.37138,POINT(28.52123 0.25)
"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,IN,pm25,72.95,2022-04-28 21:00:00.000000 UTC,µg/m³,caaqm,0.25,26.90723,80.98579,POINT(26.90723 0.25)
"Dangi Tola, Rajgir - BSPCB",Rajgir,IN,pm25,45.0,2022-05-08 06:45:00.000000 UTC,µg/m³,caaqm,0.25,25.0328,85.41948,POINT(25.0328 0.25)
"Bandhavgar Colony, Satna - Birla Cement",Satna,IN,pm25,20.38,2022-05-06 17:45:00.000000 UTC,µg/m³,caaqm,0.25,24.58434363,80.8549414,POINT(24.58434363 0.25)
"Solapur, Solapur - MPCB",Solapur,IN,pm25,0.44,2022-05-14 05:00:00.000000 UTC,µg/m³,caaqm,0.25,17.6599188,75.9063906,POINT(17.6599188 0.25)
"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,IN,pm25,24.63,2022-05-24 21:00:00.000000 UTC,µg/m³,caaqm,1.0,30.9028,75.8086,POINT(30.9028 1)
"Mahakaleshwar Temple, Ujjain - MPPCB",Ujjain,IN,pm25,72.0,2022-05-19 03:00:00.000000 UTC,µg/m³,caaqm,1.0,23.182719,75.768218,POINT(23.182719 1)
"Thavakkara, Kannur - Kerala PCB",Kannur,IN,pm25,24.33,2022-05-13 07:45:00.000000 UTC,µg/m³,caaqm,0.25,11.875,75.3732,POINT(11.875 0.25)
"Nagla Bhau, Firozabad - UPPCB",Firozabad,IN,pm25,37.5,2022-05-22 08:00:00.000000 UTC,µg/m³,caaqm,0.25,27.168897,78.37696,POINT(27.168897 0.25)
